filename	IntervalTier	tier_level	vowel	onset	offset	duration
FR-participant2_tutu_FR945	"IntervalTier" 	"phones" 	"t" 	0.17 	0.29 	0.12
FR-participant2_tutu_FR945	"IntervalTier" 	"phones" 	"y" 	0.29 	0.38 	0.09
FR-participant2_tutu_FR945	"IntervalTier" 	"phones" 	"" 	0.38 	0.410062 	0.030062
FR-participant2_un_FR767	"IntervalTier" 	"words" 	"" 	0.0 	0.03 	0.03
FR-participant2_un_FR767	"IntervalTier" 	"words" 	"un" 	0.03 	0.24 	0.21
FR-participant2_un_FR767	"IntervalTier" 	"words" 	"" 	0.24 	0.270062 	0.030062
FR-participant2_un_FR767	"IntervalTier" 	"phones" 	"" 	0.0 	0.03 	0.03
FR-participant2_un_FR767	"IntervalTier" 	"phones" 	"ɛ̃" 	0.03 	0.24 	0.21
FR-participant2_un_FR767	"IntervalTier" 	"phones" 	"" 	0.24 	0.270062 	0.030062
FR-participant2_vin_FR963	"IntervalTier" 	"words" 	"vin" 	0.0 	0.33 	0.33
FR-participant2_vin_FR963	"IntervalTier" 	"words" 	"" 	0.33 	0.36 	0.03
FR-participant2_vin_FR963	"IntervalTier" 	"phones" 	"v" 	0.0 	0.17 	0.17
FR-participant2_vin_FR963	"IntervalTier" 	"phones" 	"ɛ̃" 	0.17 	0.33 	0.16
FR-participant2_vin_FR963	"IntervalTier" 	"phones" 	"" 	0.33 	0.36 	0.03
FR-participant3_cachette	"IntervalTier" 	"words" 	"" 	0.0 	0.1 	0.1
FR-participant3_cachette	"IntervalTier" 	"words" 	"cachette" 	0.1 	0.85 	0.75
FR-participant3_cachette	"IntervalTier" 	"words" 	"" 	0.85 	0.894 	0.044
FR-participant3_cachette	"IntervalTier" 	"phones" 	"" 	0.0 	0.1 	0.1
FR-participant3_cachette	"IntervalTier" 	"phones" 	"k" 	0.1 	0.15 	0.05
FR-participant3_cachette	"IntervalTier" 	"phones" 	"a" 	0.15 	0.23 	0.08
FR-participant3_cachette	"IntervalTier" 	"phones" 	"ʃ" 	0.23 	0.4 	0.17
FR-participant3_cachette	"IntervalTier" 	"phones" 	"ɛ" 	0.4 	0.5 	0.1
FR-participant3_cachette	"IntervalTier" 	"phones" 	"t" 	0.5 	0.85 	0.35
FR-participant3_cachette	"IntervalTier" 	"phones" 	"" 	0.85 	0.894 	0.044
FR-participant3_cette_FR1758	"IntervalTier" 	"words" 	"cette" 	0.0 	0.515625 	0.515625
FR-participant3_cette_FR1758	"IntervalTier" 	"phones" 	"s" 	0.0 	0.16 	0.16
FR-participant3_cette_FR1758	"IntervalTier" 	"phones" 	"ɛ" 	0.16 	0.28 	0.12
FR-participant3_cette_FR1758	"IntervalTier" 	"phones" 	"t" 	0.28 	0.515625 	0.235625
FR-participant3_des	"IntervalTier" 	"words" 	"des" 	0.0 	0.19 	0.19
FR-participant3_des	"IntervalTier" 	"words" 	"" 	0.19 	0.52 	0.33
FR-participant3_des	"IntervalTier" 	"phones" 	"d" 	0.0 	0.07 	0.07
FR-participant3_des	"IntervalTier" 	"phones" 	"e" 	0.07 	0.19 	0.12
FR-participant3_des	"IntervalTier" 	"phones" 	"" 	0.19 	0.52 	0.33
FR-participant3_ete_FR1756	"IntervalTier" 	"words" 	"" 	0.0 	0.18 	0.18
FR-participant3_ete_FR1756	"IntervalTier" 	"words" 	"ete" 	0.18 	0.35 	0.17
FR-participant3_ete_FR1756	"IntervalTier" 	"words" 	"" 	0.35 	0.46 	0.11
FR-participant3_ete_FR1756	"IntervalTier" 	"phones" 	"" 	0.0 	0.18 	0.18
FR-participant3_ete_FR1756	"IntervalTier" 	"phones" 	"e" 	0.02 	0.14 	0.12
FR-participant3_ete_FR1756	"IntervalTier" 	"phones" 	"t" 	0.32 	0.35 	0.03
FR-participant3_ete_FR1756	"IntervalTier"	"phones"	"e"	0.22	0.37	0.15
FR-participant3_ete_FR1756	"IntervalTier" 	"phones" 	"" 	0.35 	0.46 	0.11
FR-participant3_faite_FR1759	"IntervalTier" 	"words" 	"faite" 	0.0 	0.41 	0.41
FR-participant3_faite_FR1759	"IntervalTier" 	"words" 	"" 	0.41 	0.436688 	0.026688
FR-participant3_faite_FR1759	"IntervalTier" 	"phones" 	"f" 	0.0 	0.09 	0.09
FR-participant3_faite_FR1759	"IntervalTier" 	"phones" 	"ɛ" 	0.09 	0.17 	0.08
FR-participant3_faite_FR1759	"IntervalTier" 	"phones" 	"t" 	0.17 	0.41 	0.24
FR-participant3_faite_FR1759	"IntervalTier" 	"phones" 	"" 	0.41 	0.436688 	0.026688
FR-participant3_femme_FR1765	"IntervalTier" 	"words" 	"femme" 	0.0 	0.53 	0.53
FR-participant3_femme_FR1765	"IntervalTier" 	"words" 	"" 	0.53 	0.56 	0.03
FR-participant3_femme_FR1765	"IntervalTier" 	"phones" 	"f" 	0.0 	0.2 	0.2
FR-participant3_femme_FR1765	"IntervalTier" 	"phones" 	"a" 	0.2 	0.29 	0.09
FR-participant3_femme_FR1765	"IntervalTier" 	"phones" 	"m" 	0.29 	0.53 	0.24
FR-participant3_femme_FR1765	"IntervalTier" 	"phones" 	"" 	0.53 	0.56 	0.03
FR-participant3_fils_FR1754	"IntervalTier" 	"words" 	"fils" 	0.0 	0.55 	0.55
FR-participant3_fils_FR1754	"IntervalTier" 	"words" 	"" 	0.55 	0.58 	0.03
FR-participant3_fils_FR1754	"IntervalTier" 	"phones" 	"f" 	0.0 	0.17 	0.17
FR-participant3_fils_FR1754	"IntervalTier" 	"phones" 	"i" 	0.17 	0.25 	0.08
FR-participant3_fils_FR1754	"IntervalTier" 	"phones" 	"s" 	0.25 	0.55 	0.3
FR-participant3_fils_FR1754	"IntervalTier" 	"phones" 	"" 	0.55 	0.58 	0.03
FR-participant3_fœt	"IntervalTier" 	"words" 	"fœt" 	0.0 	0.475062 	0.475062
FR-participant3_fœt	"IntervalTier" 	"phones" 	"f" 	0.0 	0.11 	0.11
FR-participant3_fœt	"IntervalTier" 	"phones" 	"œ" 	0.11 	0.18 	0.07
FR-participant3_fœt	"IntervalTier" 	"phones" 	"t" 	0.18 	0.475062 	0.295062
FR-participant3_impair_FR2081	"IntervalTier" 	"words" 	"impair" 	0.0 	0.41 	0.41
FR-participant3_impair_FR2081	"IntervalTier" 	"words" 	"" 	0.41 	0.54 	0.13
FR-participant3_impair_FR2081	"IntervalTier" 	"phones" 	"ɛ̃" 	0.0 	0.11 	0.11
FR-participant3_impair_FR2081	"IntervalTier" 	"phones" 	"p" 	0.11 	0.21 	0.1
FR-participant3_impair_FR2081	"IntervalTier" 	"phones" 	"ɛ" 	0.21 	0.34 	0.13
FR-participant3_impair_FR2081	"IntervalTier" 	"phones" 	"ʁ" 	0.34 	0.41 	0.07
FR-participant3_impair_FR2081	"IntervalTier" 	"phones" 	"" 	0.41 	0.54 	0.13
FR-participant3_journee_FR1757	"IntervalTier" 	"words" 	"journee" 	0.0 	0.55 	0.55
FR-participant3_journee_FR1757	"IntervalTier" 	"words" 	"" 	0.55 	0.610062 	0.060062
FR-participant3_journee_FR1757	"IntervalTier" 	"phones" 	"ʒ" 	0.0 	0.16 	0.16
FR-participant3_journee_FR1757	"IntervalTier" 	"phones" 	"u" 	0.16 	0.24 	0.08
FR-participant3_journee_FR1757	"IntervalTier" 	"phones" 	"ʁ" 	0.24 	0.31 	0.07
FR-participant3_journee_FR1757	"IntervalTier" 	"phones" 	"ɲ" 	0.31 	0.4 	0.09
FR-participant3_journee_FR1757	"IntervalTier" 	"phones" 	"e" 	0.4 	0.55 	0.15
FR-participant3_journee_FR1757	"IntervalTier" 	"phones" 	"" 	0.55 	0.610062 	0.060062
FR-participant3_lettre	"IntervalTier" 	"words" 	"" 	0.0 	0.4 	0.4
FR-participant3_lettre	"IntervalTier" 	"words" 	"lettre" 	0.4 	0.94 	0.54
FR-participant3_lettre	"IntervalTier" 	"words" 	"" 	0.94 	1.358375 	0.418375
FR-participant3_lettre	"IntervalTier" 	"phones" 	"" 	0.0 	0.4 	0.4
FR-participant3_lettre	"IntervalTier" 	"phones" 	"l" 	0.4 	0.51 	0.11
FR-participant3_lettre	"IntervalTier" 	"phones" 	"ɛ" 	0.51 	0.6 	0.09
FR-participant3_lettre	"IntervalTier" 	"phones" 	"t" 	0.6 	0.73 	0.13
FR-participant3_lettre	"IntervalTier" 	"phones" 	"ʁ" 	0.73 	0.94 	0.21
FR-participant3_lettre	"IntervalTier" 	"phones" 	"" 	0.94 	1.358375 	0.418375
FR-participant3_mechant_FR2087	"IntervalTier" 	"words" 	"mechant" 	0.0 	0.52 	0.52
FR-participant3_mechant_FR2087	"IntervalTier" 	"words" 	"" 	0.52 	0.570063 	0.050063
FR-participant3_mechant_FR2087	"IntervalTier" 	"phones" 	"e" 	0.17 	0.26 	0.19
FR-participant3_mechant_FR2087	"IntervalTier"	"phones"	"ɑ̃"	0.40	0.55	0.15
FR-participant3_mechant_FR2087	"IntervalTier" 	"phones" 	"" 	0.52 	0.570063 	0.050063
FR-participant3_meunier_FR1760	"IntervalTier" 	"words" 	"meunier" 	0.0 	0.56 	0.56
FR-participant3_meunier_FR1760	"IntervalTier" 	"words" 	"" 	0.56 	0.630062 	0.070062
FR-participant3_meunier_FR1760	"IntervalTier" 	"phones" 	"m" 	0.0 	0.17 	0.17
FR-participant3_meunier_FR1760	"IntervalTier" 	"phones" 	"ø" 	0.17 	0.21 	0.04
FR-participant3_meunier_FR1760	"IntervalTier" 	"phones" 	"n" 	0.21 	0.32 	0.11
FR-participant3_meunier_FR1760	"IntervalTier" 	"phones" 	"j" 	0.32 	0.45 	0.13
FR-participant3_meunier_FR1760	"IntervalTier" 	"phones" 	"e" 	0.45 	0.56 	0.11
FR-participant3_meunier_FR1760	"IntervalTier" 	"phones" 	"" 	0.56 	0.630062 	0.070062
FR-participant3_papa_FR1764	"IntervalTier" 	"words" 	"" 	0.0 	0.04 	0.04
FR-participant3_papa_FR1764	"IntervalTier" 	"words" 	"papa" 	0.04 	0.53 	0.49
FR-participant3_papa_FR1764	"IntervalTier" 	"words" 	"" 	0.53 	0.55725 	0.02725
FR-participant3_papa_FR1764	"IntervalTier" 	"phones" 	"" 	0.0 	0.04 	0.04
FR-participant3_papa_FR1764	"IntervalTier" 	"phones" 	"p" 	0.04 	0.09 	0.05
FR-participant3_papa_FR1764	"IntervalTier" 	"phones" 	"a" 	0.09 	0.17 	0.08
FR-participant3_papa_FR1764	"IntervalTier" 	"phones" 	"p" 	0.17 	0.26 	0.09
FR-participant3_papa_FR1764	"IntervalTier" 	"phones" 	"a" 	0.26 	0.53 	0.27
FR-participant3_papa_FR1764	"IntervalTier" 	"phones" 	"" 	0.53 	0.55725 	0.02725
FR-participant3_pardon_FR2085	"IntervalTier" 	"words" 	"" 	0.0 	0.13 	0.13
FR-participant3_pardon_FR2085	"IntervalTier" 	"words" 	"pardon" 	0.13 	0.54 	0.41
FR-participant3_pardon_FR2085	"IntervalTier" 	"words" 	"" 	0.54 	0.670063 	0.130063
FR-participant3_pardon_FR2085	"IntervalTier" 	"phones" 	"" 	0.0 	0.13 	0.13
FR-participant3_pardon_FR2085	"IntervalTier" 	"phones" 	"p" 	0.13 	0.18 	0.05
FR-participant3_pardon_FR2085	"IntervalTier" 	"phones" 	"a" 	0.18 	0.27 	0.09
FR-participant3_pardon_FR2085	"IntervalTier" 	"phones" 	"ʁ" 	0.27 	0.35 	0.08
FR-participant3_pardon_FR2085	"IntervalTier" 	"phones" 	"d" 	0.35 	0.41 	0.06
FR-participant3_pardon_FR2085	"IntervalTier" 	"phones" 	"ɔ̃" 	0.41 	0.54 	0.13
FR-participant3_pardon_FR2085	"IntervalTier" 	"phones" 	"" 	0.54 	0.670063 	0.130063
FR-participant3_parfum_FR2083	"IntervalTier" 	"words" 	"" 	0.0 	0.09 	0.09
FR-participant3_parfum_FR2083	"IntervalTier" 	"words" 	"parfum" 	0.09 	0.56 	0.47
FR-participant3_parfum_FR2083	"IntervalTier" 	"words" 	"" 	0.56 	0.590063 	0.030063
FR-participant3_parfum_FR2083	"IntervalTier" 	"phones" 	"" 	0.0 	0.09 	0.09
FR-participant3_parfum_FR2083	"IntervalTier" 	"phones" 	"p" 	0.09 	0.12 	0.03
FR-participant3_parfum_FR2083	"IntervalTier" 	"phones" 	"a" 	0.12 	0.16 	0.04
FR-participant3_parfum_FR2083	"IntervalTier" 	"phones" 	"ʁ" 	0.16 	0.27 	0.11
FR-participant3_parfum_FR2083	"IntervalTier" 	"phones" 	"f" 	0.27 	0.38 	0.11
FR-participant3_parfum_FR2083	"IntervalTier" 	"phones" 	"ɛ̃" 	0.38 	0.56 	0.18
FR-participant3_parfum_FR2083	"IntervalTier" 	"phones" 	"" 	0.56 	0.590063 	0.030063
FR-participant3_peau_FR1769	"IntervalTier" 	"words" 	"" 	0.0 	0.14 	0.14
FR-participant3_peau_FR1769	"IntervalTier" 	"words" 	"peau" 	0.14 	0.43 	0.29
FR-participant3_peau_FR1769	"IntervalTier" 	"words" 	"" 	0.43 	0.530062 	0.100062
FR-participant3_peau_FR1769	"IntervalTier" 	"phones" 	"" 	0.0 	0.14 	0.14
FR-participant3_peau_FR1769	"IntervalTier" 	"phones" 	"p" 	0.14 	0.19 	0.05
FR-participant3_peau_FR1769	"IntervalTier" 	"phones" 	"o" 	0.19 	0.43 	0.24
FR-participant3_peau_FR1769	"IntervalTier" 	"phones" 	"" 	0.43 	0.530062 	0.100062
FR-participant3_porte_FR1770	"IntervalTier" 	"words" 	"" 	0.0 	0.12 	0.12
FR-participant3_porte_FR1770	"IntervalTier" 	"words" 	"porte" 	0.12 	0.62 	0.5
FR-participant3_porte_FR1770	"IntervalTier" 	"words" 	"" 	0.62 	0.650062 	0.030062
FR-participant3_porte_FR1770	"IntervalTier" 	"phones" 	"" 	0.0 	0.12 	0.12
FR-participant3_porte_FR1770	"IntervalTier" 	"phones" 	"p" 	0.12 	0.17 	0.05
FR-participant3_porte_FR1770	"IntervalTier" 	"phones" 	"ɔ" 	0.17 	0.24 	0.07
FR-participant3_porte_FR1770	"IntervalTier" 	"phones" 	"ʁ" 	0.24 	0.42 	0.18
FR-participant3_porte_FR1770	"IntervalTier" 	"phones" 	"t" 	0.42 	0.62 	0.2
FR-participant3_porte_FR1770	"IntervalTier" 	"phones" 	"" 	0.62 	0.650062 	0.030062
FR-participant3_queue_FR1761	"IntervalTier" 	"words" 	"queue" 	0.0 	0.28 	0.28
FR-participant3_queue_FR1761	"IntervalTier" 	"words" 	"" 	0.28 	0.32 	0.04
FR-participant3_queue_FR1761	"IntervalTier" 	"phones" 	"k" 	0.0 	0.09 	0.09
FR-participant3_queue_FR1761	"IntervalTier" 	"phones" 	"ø" 	0.09 	0.28 	0.19
FR-participant3_queue_FR1761	"IntervalTier" 	"phones" 	"" 	0.28 	0.32 	0.04
FR-participant3_rideau_FR1768	"IntervalTier" 	"words" 	"rideau" 	0.0 	0.43 	0.43
FR-participant3_rideau_FR1768	"IntervalTier" 	"words" 	"" 	0.43 	0.46 	0.03
FR-participant3_rideau_FR1768	"IntervalTier" 	"phones" 	"ʁ" 	0.0 	0.12 	0.12
FR-participant3_rideau_FR1768	"IntervalTier" 	"phones" 	"i" 	0.12 	0.22 	0.1
FR-participant3_rideau_FR1768	"IntervalTier" 	"phones" 	"d" 	0.22 	0.3 	0.08
FR-participant3_rideau_FR1768	"IntervalTier" 	"phones" 	"o" 	0.3 	0.43 	0.13
FR-participant3_rideau_FR1768	"IntervalTier" 	"phones" 	"" 	0.43 	0.46 	0.03
FR-participant3_roule_FR1767	"IntervalTier" 	"words" 	"roule" 	0.0 	0.52 	0.52
FR-participant3_roule_FR1767	"IntervalTier" 	"words" 	"" 	0.52 	0.590063 	0.070063
FR-participant3_roule_FR1767	"IntervalTier" 	"phones" 	"ʁ" 	0.0 	0.15 	0.15
FR-participant3_roule_FR1767	"IntervalTier" 	"phones" 	"u" 	0.15 	0.32 	0.17
FR-participant3_roule_FR1767	"IntervalTier" 	"phones" 	"l" 	0.32 	0.52 	0.2
FR-participant3_roule_FR1767	"IntervalTier" 	"phones" 	"" 	0.52 	0.590063 	0.070063
FR-participant3_soeur_FR1763	"IntervalTier" 	"words" 	"soeur" 	0.0 	0.62 	0.62
FR-participant3_soeur_FR1763	"IntervalTier" 	"words" 	"" 	0.62 	0.6495 	0.0295
FR-participant3_soeur_FR1763	"IntervalTier" 	"phones" 	"s" 	0.0 	0.23 	0.23
FR-participant3_soeur_FR1763	"IntervalTier" 	"phones" 	"œ" 	0.23 	0.4 	0.17
FR-participant3_soeur_FR1763	"IntervalTier" 	"phones" 	"ʁ" 	0.4 	0.62 	0.22
FR-participant3_soeur_FR1763	"IntervalTier" 	"phones" 	"" 	0.62 	0.6495 	0.0295
FR-participant3_sok	"IntervalTier" 	"words" 	"sok" 	0.0 	0.52 	0.52
FR-participant3_sok	"IntervalTier" 	"words" 	"" 	0.52 	0.552562 	0.032562
FR-participant3_sok	"IntervalTier" 	"phones" 	"s" 	0.0 	0.17 	0.17
FR-participant3_sok	"IntervalTier" 	"phones" 	"o" 	0.17 	0.29 	0.12
FR-participant3_sok	"IntervalTier" 	"phones" 	"k" 	0.29 	0.52 	0.23
FR-participant3_sok	"IntervalTier" 	"phones" 	"" 	0.52 	0.552562 	0.032562
FR-participant3_son_FR2086	"IntervalTier" 	"words" 	"son" 	0.0 	0.35 	0.35
FR-participant3_son_FR2086	"IntervalTier" 	"words" 	"" 	0.35 	0.450062 	0.100062
FR-participant3_son_FR2086	"IntervalTier" 	"phones" 	"s" 	0.0 	0.2 	0.2
FR-participant3_son_FR2086	"IntervalTier" 	"phones" 	"ɔ̃" 	0.2 	0.35 	0.15
FR-participant3_son_FR2086	"IntervalTier" 	"phones" 	"" 	0.35 	0.450062 	0.100062
FR-participant3_sort_FR2080	"IntervalTier" 	"words" 	"sort" 	0.0 	0.61 	0.61
FR-participant3_sort_FR2080	"IntervalTier" 	"words" 	"" 	0.61 	0.64 	0.03
FR-participant3_sort_FR2080	"IntervalTier" 	"phones" 	"s" 	0.0 	0.28 	0.28
FR-participant3_sort_FR2080	"IntervalTier" 	"phones" 	"ɔ" 	0.28 	0.38 	0.1
FR-participant3_sort_FR2080	"IntervalTier" 	"phones" 	"ʁ" 	0.38 	0.61 	0.23
FR-participant3_sort_FR2080	"IntervalTier" 	"phones" 	"" 	0.61 	0.64 	0.03
FR-participant3_søt	"IntervalTier" 	"words" 	"søt" 	0.0 	0.72 	0.72
FR-participant3_søt	"IntervalTier" 	"words" 	"" 	0.72 	0.750062 	0.030062
FR-participant3_søt	"IntervalTier" 	"phones" 	"s" 	0.0 	0.34 	0.34
FR-participant3_søt	"IntervalTier" 	"phones" 	"ø" 	0.34 	0.44 	0.1
FR-participant3_søt	"IntervalTier" 	"phones" 	"t" 	0.44 	0.72 	0.28
FR-participant3_søt	"IntervalTier" 	"phones" 	"" 	0.72 	0.750062 	0.030062
FR-participant3_sɔb	"IntervalTier" 	"words" 	"sɔb" 	0.0 	0.5 	0.5
FR-participant3_sɔb	"IntervalTier" 	"words" 	"" 	0.5 	0.54 	0.04
FR-participant3_sɔb	"IntervalTier" 	"phones" 	"s" 	0.0 	0.22 	0.22
FR-participant3_sɔb	"IntervalTier" 	"phones" 	"ɔ" 	0.22 	0.33 	0.11
FR-participant3_sɔb	"IntervalTier" 	"phones" 	"b" 	0.33 	0.5 	0.17
FR-participant3_sɔb	"IntervalTier" 	"phones" 	"" 	0.5 	0.54 	0.04
FR-participant3_temps_FR2088	"IntervalTier" 	"words" 	"" 	0.0 	0.15 	0.15
FR-participant3_temps_FR2088	"IntervalTier" 	"words" 	"temps" 	0.15 	0.39 	0.24
FR-participant3_temps_FR2088	"IntervalTier" 	"words" 	"" 	0.39 	0.42 	0.03
FR-participant3_temps_FR2088	"IntervalTier" 	"phones" 	"" 	0.0 	0.15 	0.15
FR-participant3_temps_FR2088	"IntervalTier" 	"phones" 	"t" 	0.15 	0.21 	0.06
FR-participant3_temps_FR2088	"IntervalTier" 	"phones" 	"ɑ̃" 	0.21 	0.39 	0.18
FR-participant3_temps_FR2088	"IntervalTier" 	"phones" 	"" 	0.39 	0.42 	0.03
FR-participant3_tique_FR1753	"IntervalTier" 	"words" 	"tique" 	0.0 	0.52 	0.52
FR-participant3_tique_FR1753	"IntervalTier" 	"words" 	"" 	0.52 	0.58 	0.06
FR-participant3_tique_FR1753	"IntervalTier" 	"phones" 	"t" 	0.0 	0.1 	0.1
FR-participant3_tique_FR1753	"IntervalTier" 	"phones" 	"i" 	0.1 	0.22 	0.12
FR-participant3_tique_FR1753	"IntervalTier" 	"phones" 	"k" 	0.22 	0.52 	0.3
FR-participant3_tique_FR1753	"IntervalTier" 	"phones" 	"" 	0.52 	0.58 	0.06
FR-participant3_toujours_FR1766	"IntervalTier" 	"words" 	"" 	0.0 	0.1 	0.1
FR-participant3_toujours_FR1766	"IntervalTier" 	"words" 	"toujours" 	0.1 	0.5 	0.4
FR-participant3_toujours_FR1766	"IntervalTier" 	"words" 	"" 	0.5 	0.58 	0.08
FR-participant3_toujours_FR1766	"IntervalTier" 	"phones" 	"" 	0.0 	0.1 	0.1
FR-participant3_toujours_FR1766	"IntervalTier" 	"phones" 	"t" 	0.1 	0.15 	0.05
FR-participant3_toujours_FR1766	"IntervalTier" 	"phones" 	"u" 	0.15 	0.23 	0.08
FR-participant3_toujours_FR1766	"IntervalTier" 	"phones" 	"ʒ" 	0.23 	0.32 	0.09
FR-participant3_toujours_FR1766	"IntervalTier" 	"phones" 	"u" 	0.32 	0.42 	0.1
FR-participant3_toujours_FR1766	"IntervalTier" 	"phones" 	"ʁ" 	0.42 	0.5 	0.08
FR-participant3_toujours_FR1766	"IntervalTier" 	"phones" 	"" 	0.5 	0.58 	0.08
FR-participant3_tutu_FR1755	"IntervalTier" 	"words" 	"" 	0.0 	0.1 	0.1
FR-participant3_tutu_FR1755	"IntervalTier" 	"words" 	"tutu" 	0.1 	0.51 	0.41
FR-participant3_tutu_FR1755	"IntervalTier" 	"words" 	"" 	0.51 	0.570063 	0.060063
FR-participant3_tutu_FR1755	"IntervalTier" 	"phones" 	"" 	0.0 	0.1 	0.1
FR-participant3_tutu_FR1755	"IntervalTier" 	"phones" 	"t" 	0.1 	0.17 	0.07
FR-participant3_tutu_FR1755	"IntervalTier" 	"phones" 	"y" 	0.17 	0.29 	0.12
FR-participant3_tutu_FR1755	"IntervalTier" 	"phones" 	"t" 	0.29 	0.38 	0.09
FR-participant3_tutu_FR1755	"IntervalTier" 	"phones" 	"y" 	0.38 	0.51 	0.13
FR-participant3_tutu_FR1755	"IntervalTier" 	"phones" 	"" 	0.51 	0.570063 	0.060063
FR-participant3_un_FR2084	"IntervalTier" 	"words" 	"" 	0.0 	0.03 	0.03
FR-participant3_un_FR2084	"IntervalTier" 	"words" 	"un" 	0.03 	0.24 	0.21
FR-participant3_un_FR2084	"IntervalTier" 	"words" 	"" 	0.24 	0.28 	0.04
FR-participant3_un_FR2084	"IntervalTier" 	"phones" 	"" 	0.0 	0.03 	0.03
FR-participant3_un_FR2084	"IntervalTier" 	"phones" 	"ɛ̃" 	0.03 	0.24 	0.21
FR-participant3_un_FR2084	"IntervalTier" 	"phones" 	"" 	0.24 	0.28 	0.04
FR-participant3_veuve_FR1762	"IntervalTier" 	"words" 	"veuve" 	0.0 	0.41 	0.41
FR-participant3_veuve_FR1762	"IntervalTier" 	"words" 	"" 	0.41 	0.54 	0.13
FR-participant3_veuve_FR1762	"IntervalTier" 	"phones" 	"v" 	0.0 	0.14 	0.14
FR-participant3_veuve_FR1762	"IntervalTier" 	"phones" 	"œ" 	0.14 	0.3 	0.16
FR-participant3_veuve_FR1762	"IntervalTier" 	"phones" 	"v" 	0.3 	0.41 	0.11
FR-participant3_veuve_FR1762	"IntervalTier" 	"phones" 	"" 	0.41 	0.54 	0.13
FR-participant3_vin_FR2082	"IntervalTier" 	"words" 	"vin" 	0.0 	0.37 	0.37
FR-participant3_vin_FR2082	"IntervalTier" 	"words" 	"" 	0.37 	0.400062 	0.030062
FR-participant3_vin_FR2082	"IntervalTier" 	"phones" 	"v" 	0.0 	0.17 	0.17
FR-participant3_vin_FR2082	"IntervalTier" 	"phones" 	"ɛ̃" 	0.17 	0.37 	0.2
FR-participant3_vin_FR2082	"IntervalTier" 	"phones" 	"" 	0.37 	0.400062 	0.030062
FR-participant4_cette_FR1709	"IntervalTier" 	"words" 	"" 	0.0 	0.1 	0.1
FR-participant4_cette_FR1709	"IntervalTier" 	"words" 	"cette" 	0.1 	0.4 	0.3
FR-participant4_cette_FR1709	"IntervalTier" 	"words" 	"" 	0.4 	0.749437 	0.349437
FR-participant4_cette_FR1709	"IntervalTier" 	"phones" 	"" 	0.0 	0.1 	0.1
FR-participant4_cette_FR1709	"IntervalTier" 	"phones" 	"s" 	0.1 	0.13 	0.03
FR-participant4_cette_FR1709	"IntervalTier" 	"phones" 	"ɛ" 	0.13 	0.23 	0.1
FR-participant4_cette_FR1709	"IntervalTier" 	"phones" 	"t" 	0.23 	0.4 	0.17
FR-participant4_cette_FR1709	"IntervalTier" 	"phones" 	"" 	0.4 	0.749437 	0.349437
FR-participant4_faite_FR1710	"IntervalTier" 	"words" 	"faite" 	0.0 	0.24 	0.24
FR-participant4_faite_FR1710	"IntervalTier" 	"words" 	"" 	0.24 	0.430063 	0.190063
FR-participant4_faite_FR1710	"IntervalTier" 	"phones" 	"f" 	0.0 	0.06 	0.06
FR-participant4_faite_FR1710	"IntervalTier" 	"phones" 	"ɛ" 	0.06 	0.15 	0.09
FR-participant4_faite_FR1710	"IntervalTier" 	"phones" 	"t" 	0.15 	0.24 	0.09
FR-participant4_faite_FR1710	"IntervalTier" 	"phones" 	"" 	0.24 	0.430063 	0.190063
FR-participant4_journee_FR1708	"IntervalTier" 	"words" 	"" 	0.0 	0.12 	0.12
FR-participant4_journee_FR1708	"IntervalTier" 	"words" 	"journee" 	0.12 	0.64 	0.52
FR-participant4_journee_FR1708	"IntervalTier" 	"words" 	"" 	0.64 	0.670063 	0.030063
FR-participant4_journee_FR1708	"IntervalTier" 	"phones" 	"" 	0.0 	0.12 	0.12
FR-participant4_journee_FR1708	"IntervalTier" 	"phones" 	"ʒ" 	0.12 	0.17 	0.05
FR-participant4_journee_FR1708	"IntervalTier" 	"phones" 	"u" 	0.17 	0.29 	0.12
FR-participant4_journee_FR1708	"IntervalTier" 	"phones" 	"ʁ" 	0.29 	0.38 	0.09
FR-participant4_journee_FR1708	"IntervalTier" 	"phones" 	"ɲ" 	0.38 	0.53 	0.15
FR-participant4_journee_FR1708	"IntervalTier" 	"phones" 	"e" 	0.53 	0.64 	0.11
FR-participant4_journee_FR1708	"IntervalTier" 	"phones" 	"" 	0.64 	0.670063 	0.030063
FR-participant4_kef	"IntervalTier" 	"words" 	"kef" 	0.0 	0.17 	0.17
FR-participant4_kef	"IntervalTier" 	"words" 	"" 	0.17 	0.550063 	0.380063
FR-participant4_kef	"IntervalTier" 	"phones" 	"c" 	0.0 	0.05 	0.05
FR-participant4_kef	"IntervalTier" 	"phones" 	"ɛ" 	0.05 	0.14 	0.09
FR-participant4_kef	"IntervalTier" 	"phones" 	"f" 	0.14 	0.17 	0.03
FR-participant4_kef	"IntervalTier" 	"phones" 	"" 	0.17 	0.550063 	0.380063
FR-participant4_mechant_FR1417	"IntervalTier" 	"words" 	"mechant" 	0.0 	0.44 	0.44
FR-participant4_mechant_FR1417	"IntervalTier" 	"words" 	"" 	0.44 	0.62 	0.18
FR-participant4_mechant_FR1417	"IntervalTier" 	"phones" 	"e" 	0.14 	0.25 	0.1
FR-participant4_mechant_FR1417	"IntervalTier"	"phones"	"ɑ̃"	0.43	0.55	0.12
